gather_column,trace_id,array_row,observed,held_out,sample_index,time_s,truth,observed_trace_rms_prediction,train_global_rms_prediction,truth_minus_train_global_rms
3,2093069,2093069,False,True,76,0.608,0.0,-0.11606206744909286,0.18178503215312958,-0.18178503215312958
3,2093069,2093069,False,True,77,0.616,0.0,-0.025820264592766762,-0.25592225790023804,0.25592225790023804
3,2093069,2093069,False,True,78,0.624,0.0,-0.11606206744909286,0.18178503215312958,-0.18178503215312958
3,2093069,2093069,False,True,79,0.632,0.0,-0.025820264592766762,-0.25592225790023804,0.25592225790023804
3,2093069,2093069,False,True,80,0.64,0.0,-0.11606206744909286,0.18178503215312958,-0.18178503215312958
3,2093069,2093069,False,True,81,0.648,0.0,-0.025820264592766762,-0.25592225790023804,0.25592225790023804
3,2093069,2093069,False,True,82,0.656,0.0,-0.11606206744909286,0.18178503215312958,-0.18178503215312958
3,2093069,2093069,False,True,83,0.664,0.0,-0.025820264592766762,-0.25592225790023804,0.25592225790023804
3,2093069,2093069,False,True,84,0.672,0.0,-0.11606206744909286,0.18178503215312958,-0.18178503215312958
3,2093069,2093069,False,True,85,0.68,0.0,-0.025820264592766762,-0.25592225790023804,0.25592225790023804
3,2093069,2093069,False,True,86,0.6880000000000001,0.0,-0.11606206744909286,0.18178503215312958,-0.18178503215312958
3,2093069,2093069,False,True,87,0.6960000000000001,-3.2344333593987233e-18,-0.025820264592766762,-0.25592225790023804,0.25592225790023804
3,2093069,2093069,False,True,88,0.704,-1.6172166796993616e-18,-0.11606206744909286,0.18178503215312958,-0.18178503215312958
3,2093069,2093069,False,True,89,0.712,1.617216183390994e-17,-0.025820264592766762,-0.25592225790023804,0.25592225790023804
3,2093069,2093069,False,True,90,0.72,1.1320517585076144e-17,-0.11606206744909286,0.18178503215312958,-0.18178503215312958
3,2093069,2093069,False,True,91,0.728,-9.056414068060915e-17,-0.025820264592766762,-0.25592225790023804,0.2559222579002379
3,2093069,2093069,False,True,92,0.736,-9.541579981869398e-17,-0.11606206744909286,0.18178503215312958,-0.18178503215312966
3,2093069,2093069,False,True,93,0.744,5.045715974487559e-16,-0.025820264592766762,-0.25592225790023804,0.25592225790023854
3,2093069,2093069,False,True,94,0.752,7.099582406748474e-16,-0.11606206744909286,0.18178503215312958,-0.18178503215312886
3,2093069,2093069,False,True,95,0.76,-2.6166567217568264e-15,-0.025820264592766762,-0.25592225790023804,0.25592225790023543
3,2093069,2093069,False,True,96,0.768,-4.922806411643277e-15,-0.11606206744909286,0.18178503215312958,-0.1817850321531345
3,2093069,2093069,False,True,97,0.776,1.2480061472100457e-14,-0.025820264592766762,-0.25592225790023804,0.2559222579002505
3,2093069,2093069,False,True,98,0.784,3.178639534744121e-14,-0.11606206744909286,0.18178503215312958,-0.1817850321530978
3,2093069,2093069,False,True,99,0.792,-5.298972388266196e-14,-0.025820264592766762,-0.25592225790023804,0.255922257900185
3,2093069,2093069,False,True,100,0.8,0.0,-0.11606206744909286,0.18178503215312958,-0.18178503215312958
3,2093069,2093069,False,True,101,0.808,0.0,-0.025820337235927582,-0.25592294335365295,0.25592294335365295
3,2093069,2093069,False,True,102,0.8160000000000001,0.0,-0.116061732172966,0.18178550899028778,-0.18178550899028778
3,2093069,2093069,False,True,103,0.8240000000000001,0.0,-0.02582016959786415,-0.2559223771095276,0.2559223771095276
3,2093069,2093069,False,True,104,0.8320000000000001,0.0,-0.11606229096651077,0.18178614974021912,-0.18178614974021912
3,2093069,2093069,False,True,105,0.84,0.0,-0.025820115581154823,-0.25592273473739624,0.25592273473739624
3,2093069,2093069,False,True,106,0.848,0.0,-0.11606191843748093,0.181787371635437,-0.181787371635437
3,2093069,2093069,False,True,107,0.856,0.0,-0.025820232927799225,-0.25592175126075745,0.25592175126075745
3,2093069,2093069,False,True,108,0.864,0.0,-0.11606205254793167,0.18178540468215942,-0.18178540468215942
3,2093069,2093069,False,True,109,0.872,0.0,-0.025819314643740654,-0.2559221684932709,0.2559221684932709
3,2093069,2093069,False,True,110,0.88,0.0,-0.11606235802173615,0.18178656697273254,-0.18178656697273254
3,2093069,2093069,False,True,111,0.888,0.0,-0.025827424600720406,-0.2559233605861664,0.2559233605861664
3,2093069,2093069,False,True,112,0.896,0.0,-0.11605769395828247,0.18178407847881317,-0.18178407847881317
3,2093069,2093069,False,True,113,0.904,0.0,-0.025816889479756355,-0.2559320032596588,0.2559320032596588
3,2093069,2093069,False,True,114,0.912,0.0,-0.11606618762016296,0.18177662789821625,-0.18177662789821625
3,2093069,2093069,False,True,115,0.92,0.0,-0.025816170498728752,-0.25595030188560486,0.25595030188560486
3,2093069,2093069,False,True,116,0.928,0.0,-0.1160915419459343,0.1817787140607834,-0.1817787140607834
3,2093069,2093069,False,True,117,0.936,0.0,-0.025872481986880302,-0.2560076117515564,0.2560076117515564
3,2093069,2093069,False,True,118,0.9440000000000001,0.0,-0.1159476712346077,0.18173900246620178,-0.18173900246620178
3,2093069,2093069,False,True,119,0.9520000000000001,0.0,-0.025858217850327492,-0.25635799765586853,0.25635799765586853
3,2093069,2093069,False,True,120,0.96,0.0,-0.11597570776939392,0.18197017908096313,-0.18197017908096313
3,2093069,2093069,False,True,121,0.968,0.0,-0.02595837600529194,-0.2561240792274475,0.2561240792274475
3,2093069,2093069,False,True,122,0.976,0.0,-0.11611367017030716,0.18238388001918793,-0.18238388001918793
3,2093069,2093069,False,True,123,0.984,0.0,-0.02720579318702221,-0.2553887963294983,0.2553887963294983
3,2093069,2093069,False,True,124,0.992,0.0,-0.11588233709335327,0.18164005875587463,-0.18164005875587463
3,2093069,2093069,False,True,125,1.0,0.0,-0.030584342777729034,-0.2581465542316437,0.2581465542316437
3,2093069,2093069,False,True,126,1.008,0.0,-0.10934200882911682,0.18606208264827728,-0.18606208264827728
3,2093069,2093069,False,True,127,1.016,0.0,-0.03770789876580238,-0.2621975839138031,0.2621975839138031
3,2093069,2093069,False,True,128,1.024,0.0,-0.09202100336551666,0.1918540596961975,-0.1918540596961975
3,2093069,2093069,False,True,129,1.032,0.0,-0.046305060386657715,-0.30304375290870667,0.30304375290870667
3,2093069,2093069,False,True,130,1.04,0.0,-0.10066181421279907,0.1902877241373062,-0.1902877241373062
3,2093069,2093069,False,True,131,1.048,0.0,-0.03008771501481533,-0.35489359498023987,0.35489359498023987
3,2093069,2093069,False,True,132,1.056,-0.001422366825863719,-0.11550431698560715,0.25238120555877686,-0.2538035723846406
3,2093069,2093069,False,True,133,1.064,0.0,0.02894498035311699,-0.3500543236732483,0.3500543236732483
3,2093069,2093069,False,True,134,1.072,0.007111832499504089,-0.036245718598365784,0.3113921880722046,-0.3042803555727005
3,2093069,2093069,False,True,135,1.08,0.008534200489521027,0.06851854920387268,-0.45977553725242615,0.4683097377419472
3,2093069,2093069,False,True,136,1.088,-0.008534200489521027,-0.11671041697263718,0.35748839378356934,-0.36602259427309036
3,2093069,2093069,False,True,137,1.096,-0.041248638182878494,0.2750827670097351,-0.3501894474029541,0.3089408092200756
3,2093069,2093069,False,True,138,1.104,-0.024180233478546143,-0.1916889250278473,0.49720510840415955,-0.5213853418827057
3,2093069,2093069,False,True,139,1.112,0.08818674087524414,-0.25856953859329224,-0.3030480444431305,0.39123478531837463
3,2093069,2093069,False,True,140,1.12,0.16357219219207764,-0.6545407176017761,1.119803547859192,-0.9562313556671143
3,2093069,2093069,False,True,141,1.1280000000000001,-0.17637348175048828,-0.30345815420150757,-0.7911281585693359,0.6147546768188477
3,2093069,2093069,False,True,142,1.1360000000000001,-1.1663408279418945,-1.320391297340393,-0.06994248181581497,-1.0963983461260796
3,2093069,2093069,False,True,143,1.1440000000000001,-2.1747989654541016,-0.2288641333580017,-1.6113718748092651,-0.5634270906448364
3,2093069,2093069,False,True,144,1.1520000000000001,-1.5261993408203125,-0.1973217874765396,-0.20080333948135376,-1.3253960013389587
3,2093069,2093069,False,True,145,1.16,2.0979909896850586,3.83079195022583,2.028838872909546,0.0691521167755127
3,2093069,2093069,False,True,146,1.168,7.31523323059082,6.927643775939941,7.091335773468018,0.22389745712280273
3,2093069,2093069,False,True,147,1.176,9.41464614868164,8.027424812316895,9.082316398620605,0.33232975006103516
3,2093069,2093069,False,True,148,1.184,3.763582229614258,2.3520984649658203,3.3597776889801025,0.4038045406341553
3,2093069,2093069,False,True,149,1.192,-8.615276336669922,-7.261343002319336,-8.11921501159668,-0.4960613250732422
3,2093069,2093069,False,True,150,1.2,-19.192001342773438,-19.484121322631836,-17.209064483642578,-1.9829368591308594
3,2093069,2093069,False,True,151,1.208,-17.745452880859375,-16.499923706054688,-17.269615173339844,-0.47583770751953125
3,2093069,2093069,False,True,152,1.216,-1.9671335220336914,-1.4196772575378418,-0.9648001194000244,-1.002333402633667
3,2093069,2093069,False,True,153,1.224,18.541976928710938,16.161483764648438,17.2623291015625,1.2796478271484375
3,2093069,2093069,False,True,154,1.232,28.767364501953125,24.46677589416504,23.594253540039062,5.1731109619140625
3,2093069,2093069,False,True,155,1.24,19.87615966796875,17.8367977142334,20.024099349975586,-0.14793968200683594
3,2093069,2093069,False,True,156,1.248,-3.978360176086426,-3.836491584777832,0.13647593557834625,-4.114836111664772
3,2093069,2093069,False,True,157,1.256,-27.935287475585938,-20.37383460998535,-21.14293098449707,-6.792356491088867
3,2093069,2093069,False,True,158,1.264,-34.94044494628906,-34.93885803222656,-32.28085708618164,-2.659587860107422
3,2093069,2093069,False,True,159,1.272,-16.50799560546875,-17.00564956665039,-23.270957946777344,6.762962341308594
3,2093069,2093069,False,True,160,1.28,18.233322143554688,15.03012752532959,12.168049812316895,6.065272331237793
3,2093069,2093069,False,True,161,1.288,43.31391906738281,39.036659240722656,38.823570251464844,4.490348815917969
3,2093069,2093069,False,True,162,1.296,33.88078308105469,27.33056640625,31.5372314453125,2.3435516357421875
3,2093069,2093069,False,True,163,1.304,-7.915472030639648,-5.7362380027771,-2.439819574356079,-5.475652456283569
3,2093069,2093069,False,True,164,1.312,-46.60527038574219,-43.65290451049805,-37.46388244628906,-9.141387939453125
3,2093069,2093069,False,True,165,1.32,-43.3082275390625,-37.587852478027344,-38.06938934326172,-5.238838195800781
3,2093069,2093069,False,True,166,1.328,2.2942771911621094,2.1445937156677246,1.4838460683822632,0.8104311227798462
3,2093069,2093069,False,True,167,1.336,45.896942138671875,39.63969039916992,41.06251525878906,4.8344268798828125
3,2093069,2093069,False,True,168,1.344,43.08917236328125,31.481548309326172,34.46190643310547,8.627265930175781
3,2093069,2093069,False,True,169,1.352,-1.6172313690185547,-4.258735179901123,-1.5500842332839966,-0.0671471357345581
3,2093069,2093069,False,True,170,1.36,-39.34124755859375,-34.419532775878906,-32.56526184082031,-6.7759857177734375
3,2093069,2093069,False,True,171,1.368,-32.18815612792969,-24.703388214111328,-25.718019485473633,-6.470136642456055
3,2093069,2093069,False,True,172,1.3760000000000001,5.685199737548828,7.487796306610107,7.451245307922363,-1.7660455703735352
3,2093069,2093069,False,True,173,1.3840000000000001,28.933792114257812,27.060691833496094,24.893356323242188,4.040435791015625
3,2093069,2093069,False,True,174,1.3920000000000001,14.846665382385254,7.380746364593506,10.813304901123047,4.033360481262207
3,2093069,2093069,False,True,175,1.4000000000000001,-14.761322975158691,-18.797565460205078,-16.27228355407715,1.510960578918457
3,2093069,2093069,False,True,176,1.408,-23.238632202148438,-17.672847747802734,-16.688077926635742,-6.550554275512695
3,2093069,2093069,False,True,177,1.416,-0.962942361831665,6.714851379394531,4.314009189605713,-5.276951551437378
3,2093069,2093069,False,True,178,1.424,25.042190551757812,24.299821853637695,22.244062423706055,2.798128128051758
3,2093069,2093069,False,True,179,1.432,21.786392211914062,13.659273147583008,13.599675178527832,8.18671703338623
3,2093069,2093069,False,True,180,1.44,-9.077545166015625,-14.500226974487305,-13.114250183105469,4.036705017089844
3,2093069,2093069,False,True,181,1.448,-28.74176025390625,-24.397825241088867,-22.424089431762695,-6.317670822143555
3,2093069,2093069,False,True,182,1.456,-10.573875427246094,-2.8346667289733887,-3.9593608379364014,-6.614514589309692
3,2093069,2093069,False,True,183,1.464,19.539047241210938,19.182449340820312,16.139524459838867,3.3995227813720703
3,2093069,2093069,False,True,184,1.472,17.894790649414062,8.93497085571289,11.048742294311523,6.846048355102539
3,2093069,2093069,False,True,185,1.48,-10.726068496704102,-13.335245132446289,-11.151115417480469,0.4250469207763672
3,2093069,2093069,False,True,186,1.488,-20.142135620117188,-15.002135276794434,-15.475417137145996,-4.666718482971191
3,2093069,2093069,False,True,187,1.496,3.6654396057128906,7.613762855529785,5.138550281524658,-1.4731106758117676
3,2093069,2093069,False,True,188,1.504,21.314163208007812,14.789335250854492,16.279150009155273,5.035013198852539
3,2093069,2093069,False,True,189,1.512,4.830357551574707,0.5402140617370605,2.959153175354004,1.8712043762207031
3,2093069,2093069,False,True,190,1.52,-18.914642333984375,-17.399112701416016,-15.699371337890625,-3.21527099609375
3,2093069,2093069,False,True,191,1.528,-13.165427207946777,-10.344419479370117,-10.280863761901855,-2.884563446044922
3,2093069,2093069,False,True,192,1.536,12.172615051269531,11.483114242553711,9.95352840423584,2.2190866470336914
3,2093069,2093069,False,True,193,1.544,19.1422119140625,16.568702697753906,13.06890869140625,6.07330322265625
3,2093069,2093069,False,True,194,1.552,-0.008534200489521027,-0.6800861954689026,-1.3329108953475952,1.3243766948580742
3,2093069,2093069,False,True,195,1.56,-15.291865348815918,-14.077583312988281,-12.064557075500488,-3.2273082733154297
3,2093069,2093069,False,True,196,1.568,-7.778923988342285,-7.496443271636963,-6.9542236328125,-0.8247003555297852
3,2093069,2093069,False,True,197,1.576,4.766351699829102,5.032870292663574,2.045762777328491,2.7205889225006104
3,2093069,2093069,False,True,198,1.584,2.169109344482422,1.7378853559494019,2.2856736183166504,-0.11656427383422852
3,2093069,2093069,False,True,199,1.592,-5.178837776184082,-6.180204391479492,-4.097200393676758,-1.0816373825073242
3,2093069,2093069,False,True,200,1.6,1.1728496551513672,-0.05709449201822281,1.2788108587265015,-0.10596120357513428
3,2093069,2093069,False,True,201,1.608,12.32282829284668,13.459403991699219,9.65904426574707,2.6637840270996094
3,2093069,2093069,False,True,202,1.616,6.668581008911133,5.729592800140381,5.79308557510376,0.875495433807373
3,2093069,2093069,False,True,203,1.624,-10.583650588989258,-10.078840255737305,-8.745527267456055,-1.8381233215332031
3,2093069,2093069,False,True,204,1.6320000000000001,-12.465087890625,-11.085986137390137,-9.76154613494873,-2.7035417556762695
3,2093069,2093069,False,True,205,1.6400000000000001,5.1046295166015625,4.3588433265686035,1.4966762065887451,3.6079533100128174
3,2093069,2093069,False,True,206,1.6480000000000001,13.796004295349121,9.860209465026855,9.911561012268066,3.8844432830810547
3,2093069,2093069,False,True,207,1.6560000000000001,-1.113236427307129,-0.5799301862716675,0.7212292551994324,-1.8344656825065613
3,2093069,2093069,False,True,208,1.6640000000000001,-14.797691345214844,-11.987936973571777,-9.898089408874512,-4.899601936340332
3,2093069,2093069,False,True,209,1.672,-4.2122344970703125,-3.0450456142425537,-3.2974236011505127,-0.9148108959197998
3,2093069,2093069,False,True,210,1.68,12.630831718444824,8.759147644042969,7.489078521728516,5.141753196716309
3,2093069,2093069,False,True,211,1.688,8.231176376342773,5.58152961730957,3.884437084197998,4.346739292144775
3,2093069,2093069,False,True,212,1.696,-7.977367401123047,-7.208395004272461,-6.585446357727051,-1.391921043395996
3,2093069,2093069,False,True,213,1.704,-8.746923446655273,-5.70285177230835,-5.3701348304748535,-3.37678861618042
3,2093069,2093069,False,True,214,1.712,4.278169631958008,4.869181156158447,4.584572792053223,-0.30640316009521484
3,2093069,2093069,False,True,215,1.72,7.47020149230957,6.198755741119385,3.3033761978149414,4.166825294494629
3,2093069,2093069,False,True,216,1.728,-2.6853160858154297,-4.401835918426514,-4.87237548828125,2.1870594024658203
3,2093069,2093069,False,True,217,1.736,-6.644193649291992,-6.842819690704346,-5.884623050689697,-0.7595705986022949
3,2093069,2093069,False,True,218,1.744,2.1817626953125,3.2352447509765625,2.8629086017608643,-0.6811459064483643
3,2093069,2093069,False,True,219,1.752,7.156778335571289,7.772640228271484,5.003047466278076,2.153730869293213
3,2093069,2093069,False,True,220,1.76,-0.8454275131225586,-1.627980351448059,-1.6229841709136963,0.7775566577911377
3,2093069,2093069,False,True,221,1.768,-7.403813362121582,-8.13375186920166,-6.5223493576049805,-0.8814640045166016
3,2093069,2093069,False,True,222,1.776,-0.8671051263809204,-0.7041465640068054,-0.286598801612854,-0.5805063247680664
3,2093069,2093069,False,True,223,1.784,6.821227073669434,7.101588249206543,4.707516670227051,2.113710403442383
3,2093069,2093069,False,True,224,1.792,1.8624696731567383,0.7297255992889404,0.7820267677307129,1.0804429054260254
3,2093069,2093069,False,True,225,1.8,-6.771549224853516,-8.085183143615723,-6.641732215881348,-0.12981700897216797
3,2093069,2093069,False,True,226,1.808,-3.6585512161254883,-3.59997296333313,-2.266355037689209,-1.3921961784362793
3,2093069,2093069,False,True,227,1.816,5.656957626342773,6.375866413116455,4.27250862121582,1.3844490051269531
3,2093069,2093069,False,True,228,1.824,4.9745635986328125,3.2861077785491943,4.06938362121582,0.9051799774169922
3,2093069,2093069,False,True,229,1.832,-3.176675796508789,-4.655280590057373,-2.9986958503723145,-0.1779799461364746
3,2093069,2093069,False,True,230,1.84,-2.5218305587768555,-3.3721046447753906,-2.2840142250061035,-0.23781633377075195
3,2093069,2093069,False,True,231,1.848,5.4365692138671875,5.8439202308654785,3.2461886405944824,2.190380573272705
3,2093069,2093069,False,True,232,1.856,2.791897773742676,2.689737319946289,1.9826581478118896,0.8092396259307861
3,2093069,2093069,False,True,233,1.864,-9.432929992675781,-9.43734359741211,-8.069361686706543,-1.3635683059692383
3,2093069,2093069,False,True,234,1.872,-9.51963996887207,-8.035834312438965,-6.165547847747803,-3.3540921211242676
3,2093069,2093069,False,True,235,1.8800000000000001,5.054952621459961,5.591858386993408,3.7010064125061035,1.3539462089538574
3,2093069,2093069,False,True,236,1.8880000000000001,11.109333038330078,7.674509525299072,7.37639856338501,3.7329344749450684
3,2093069,2093069,False,True,237,1.8960000000000001,0.8738794326782227,-1.5099824666976929,-0.08992264419794083,0.9638020768761635
3,2093069,2093069,False,True,238,1.9040000000000001,-6.155092239379883,-6.201596736907959,-4.37452507019043,-1.7805671691894531
3,2093069,2093069,False,True,239,1.9120000000000001,-0.1413562297821045,2.953916549682617,1.3084893226623535,-1.449845552444458
3,2093069,2093069,False,True,240,1.92,4.4050750732421875,4.069060325622559,4.1145548820495605,0.29052019119262695
3,2093069,2093069,False,True,241,1.928,-0.9989773631095886,-2.9955222606658936,-2.565572500228882,1.5665951371192932
3,2093069,2093069,False,True,242,1.936,-4.447074890136719,-4.949752330780029,-4.5444207191467285,0.09734582901000977
3,2093069,2093069,False,True,243,1.944,0.874330997467041,2.5192322731018066,0.31617969274520874,0.5581513047218323
3,2093069,2093069,False,True,244,1.952,3.7768754959106445,4.256301403045654,4.157980918884277,-0.3811054229736328
3,2093069,2093069,False,True,245,1.96,-1.8575019836425781,-2.2084429264068604,-1.3043887615203857,-0.5531132221221924
3,2093069,2093069,False,True,246,1.968,-4.7817230224609375,-5.425829887390137,-3.7605819702148438,-1.0211410522460938
3,2093069,2093069,False,True,247,1.976,1.6754999160766602,1.7473077774047852,0.8390456438064575,0.8364542722702026
3,2093069,2093069,False,True,248,1.984,6.174962997436523,5.210411071777344,4.484463214874268,1.6904997825622559
3,2093069,2093069,False,True,249,1.992,0.21135687828063965,-0.31093811988830566,-0.46073129773139954,0.6720881760120392
3,2093069,2093069,False,True,250,2.0,-5.869217872619629,-6.093322277069092,-4.754984378814697,-1.1142334938049316
3,2093069,2093069,False,True,251,2.008,-1.6804676055908203,-1.241512417793274,-1.483274221420288,-0.19719338417053223
3,2093069,2093069,False,True,252,2.016,4.640819549560547,4.19702672958374,3.8692142963409424,0.7716052532196045
3,2093069,2093069,False,True,253,2.024,1.8674373626708984,1.8134669065475464,1.422842025756836,0.4445953369140625
3,2093069,2093069,False,True,254,2.032,-4.192363739013672,-3.9801361560821533,-3.3359596729278564,-0.8564040660858154
3,2093069,2093069,False,True,255,2.04,-1.993438720703125,-1.9457453489303589,-2.5924196243286133,0.5989809036254883
3,2093069,2093069,False,True,256,2.048,4.269589424133301,3.681600332260132,3.106943130493164,1.1626462936401367
3,2093069,2093069,False,True,257,2.056,2.4035072326660156,2.3239243030548096,1.927880883216858,0.4756263494491577
3,2093069,2093069,False,True,258,2.064,-4.139072418212891,-3.742400884628296,-3.057504177093506,-1.0815682411193848
3,2093069,2093069,False,True,259,2.072,-2.2224082946777344,-2.2632203102111816,-2.637490749359131,0.4150824546813965
3,2093069,2093069,False,True,260,2.08,4.540107727050781,3.666393280029297,2.841329336166382,1.6987783908843994
3,2093069,2093069,False,True,261,2.088,2.108600616455078,2.376999616622925,1.7180345058441162,0.3905661106109619
3,2093069,2093069,False,True,262,2.096,-5.150694847106934,-4.189085483551025,-3.1793038845062256,-1.971390962600708
3,2093069,2093069,False,True,263,2.104,-2.5715084075927734,-2.638127326965332,-2.4102275371551514,-0.16128087043762207
3,2093069,2093069,False,True,264,2.112,4.9659833908081055,3.430123805999756,2.7067387104034424,2.259244680404663
3,2093069,2093069,False,True,265,2.12,2.867769241333008,2.3406379222869873,1.1497119665145874,1.7180572748184204
3,2093069,2093069,False,True,266,2.128,-4.256492614746094,-3.362842082977295,-2.764862060546875,-1.4916305541992188
3,2093069,2093069,False,True,267,2.136,-2.731381416320801,-1.8486669063568115,-1.8729525804519653,-0.8584288358688354
3,2093069,2093069,False,True,268,2.144,3.6020994186401367,3.1205854415893555,2.6303210258483887,0.971778392791748
3,2093069,2093069,False,True,269,2.152,2.300990104675293,1.7603018283843994,1.083944320678711,1.217045783996582
3,2093069,2093069,False,True,270,2.16,-3.3234519958496094,-3.2437222003936768,-2.6368842124938965,-0.6865677833557129
3,2093069,2093069,False,True,271,2.168,-1.8448562622070312,-1.557253360748291,-1.901181936264038,0.056325674057006836
3,2093069,2093069,False,True,272,2.176,3.5334529876708984,3.1322004795074463,2.512697219848633,1.0207557678222656
3,2093069,2093069,False,True,273,2.184,2.143827438354492,1.747101068496704,1.07064950466156,1.0731779336929321
3,2093069,2093069,False,True,274,2.192,-3.479259490966797,-3.4876973628997803,-2.846057415008545,-0.633202075958252
3,2093069,2093069,False,True,275,2.2,-3.3663549423217773,-2.6623895168304443,-2.458796739578247,-0.9075582027435303
3,2093069,2093069,False,True,276,2.208,1.894083023071289,2.2033677101135254,2.0745110511779785,-0.18042802810668945
3,2093069,2093069,False,True,277,2.216,2.9829320907592773,2.227936029434204,1.6410820484161377,1.3418500423431396
3,2093069,2093069,False,True,278,2.224,-1.0152359008789062,-1.2582626342773438,-0.6540577411651611,-0.3611781597137451
3,2093069,2093069,False,True,279,2.232,-0.48052072525024414,-0.3399350941181183,-0.1320212036371231,-0.34849952161312103
3,2093069,2093069,False,True,280,2.24,4.423139572143555,3.5305709838867188,2.6071553230285645,1.8159842491149902
3,2093069,2093069,False,True,281,2.248,1.8855018615722656,0.8831840753555298,-0.13171245157718658,2.017214313149452
3,2093069,2093069,False,True,282,2.2560000000000002,-6.406642913818359,-6.3152899742126465,-5.510629653930664,-0.8960132598876953
3,2093069,2093069,False,True,283,2.2640000000000002,-6.739935874938965,-4.950218677520752,-4.3015055656433105,-2.4384303092956543
3,2093069,2093069,False,True,284,2.2720000000000002,1.1516237258911133,2.2791640758514404,2.005077838897705,-0.8534541130065918
3,2093069,2093069,False,True,285,2.2800000000000002,5.4428911209106445,4.117858409881592,3.7979624271392822,1.6449286937713623
3,2093069,2093069,False,True,286,2.2880000000000003,1.9830513000488281,0.3790556788444519,0.5495923161506653,1.4334589838981628
3,2093069,2093069,False,True,287,2.2960000000000003,-0.877492368221283,-1.0525586605072021,-1.6194876432418823,0.7419952750205994
3,2093069,2093069,False,True,288,2.3040000000000003,1.9424057006835938,2.1889829635620117,1.5453481674194336,0.39705753326416016
3,2093069,2093069,False,True,289,2.312,1.5368537902832031,1.6471987962722778,0.9478428959846497,0.5890108942985535
3,2093069,2093069,False,True,290,2.32,-4.1404266357421875,-3.7394847869873047,-2.944579601287842,-1.1958470344543457
3,2093069,2093069,False,True,291,2.328,-2.4400882720947266,-2.1785390377044678,-2.1789095401763916,-0.26117873191833496
3,2093069,2093069,False,True,292,2.336,3.6906166076660156,2.758056640625,2.0713746547698975,1.6192419528961182
3,2093069,2093069,False,True,293,2.344,0.33735811710357666,1.0818963050842285,0.2480459064245224,0.08931221067905426
3,2093069,2093069,False,True,294,2.352,-4.539205551147461,-3.773772954940796,-3.0176408290863037,-1.5215647220611572
3,2093069,2093069,False,True,295,2.36,0.37664878368377686,-0.6504061222076416,-0.9711654782295227,1.3478142619132996
3,2093069,2093069,False,True,296,2.368,4.784885406494141,3.6632463932037354,3.1120176315307617,1.672867774963379
3,2093069,2093069,False,True,297,2.376,0.9407187700271606,1.5331312417984009,0.9635670781135559,-0.022848308086395264
3,2093069,2093069,False,True,298,2.384,-3.393451690673828,-2.9602174758911133,-2.4694645404815674,-0.9239871501922607
3,2093069,2093069,False,True,299,2.392,-2.732736587524414,-2.2949306964874268,-2.1402053833007812,-0.5925312042236328
3,2093069,2093069,False,True,300,2.4,1.6081085205078125,1.3707518577575684,1.329026460647583,0.2790820598602295
3,2093069,2093069,False,True,301,2.408,3.9631118774414062,2.329573154449463,1.5887527465820312,2.374359130859375
3,2093069,2093069,False,True,302,2.416,-0.9185877442359924,-1.0087369680404663,-0.7068212032318115,-0.2117665410041809
3,2093069,2093069,False,True,303,2.424,-4.267810821533203,-2.5467090606689453,-2.056572437286377,-2.211238384246826
3,2093069,2093069,False,True,304,2.432,1.4984283447265625,1.1798620223999023,1.2303059101104736,0.26812243461608887
3,2093069,2093069,False,True,305,2.44,3.322129249572754,2.025698661804199,1.1327911615371704,2.1893380880355835
3,2093069,2093069,False,True,306,2.448,-2.459467887878418,-1.9363064765930176,-1.6127169132232666,-0.8467509746551514
3,2093069,2093069,False,True,307,2.456,-1.0902795791625977,-0.6616899967193604,-1.0984482765197754,0.008168697357177734
3,2093069,2093069,False,True,308,2.464,3.5742340087890625,3.0662810802459717,2.5222976207733154,1.051936388015747
3,2093069,2093069,False,True,309,2.472,-0.37033283710479736,0.14497250318527222,0.18751095235347748,-0.5578437894582748
3,2093069,2093069,False,True,310,2.48,-3.656240463256836,-3.87777042388916,-2.78904128074646,-0.867199182510376
3,2093069,2093069,False,True,311,2.488,0.6989380717277527,0.09383352845907211,-0.7043871879577637,1.4033252596855164
3,2093069,2093069,False,True,312,2.496,3.395153045654297,3.2906978130340576,2.683567523956299,0.711585521697998
3,2093069,2093069,False,True,313,2.504,0.2722439169883728,0.2321680784225464,0.12913735210895538,0.14310656487941742
3,2093069,2093069,False,True,314,2.512,-2.9112281799316406,-3.0247106552124023,-2.461909532546997,-0.44931864738464355
3,2093069,2093069,False,True,315,2.52,-1.5928945541381836,-0.8408339619636536,-1.3929733037948608,-0.19992125034332275
3,2093069,2093069,False,True,316,2.528,1.609267234802246,1.7515562772750854,1.4272936582565308,0.18197357654571533
3,2093069,2093069,False,True,317,2.536,0.4114809036254883,-0.011201326735317707,-0.2190188616514206,0.6304997652769089
3,2093069,2093069,False,True,318,2.544,-3.117982864379883,-2.445791244506836,-1.7168842554092407,-1.401098608970642
3,2093069,2093069,False,True,319,2.552,-0.6424318552017212,0.10214979946613312,-0.1281379908323288,-0.5142938643693924
3,2093069,2093069,False,True,320,2.56,4.737102508544922,2.852475166320801,2.7910256385803223,1.9460768699645996
3,2093069,2093069,False,True,321,2.568,2.458454132080078,0.7140005230903625,0.5610142350196838,1.8974398970603943
3,2093069,2093069,False,True,322,2.576,-3.4448490142822266,-2.83528208732605,-1.8419138193130493,-1.6029351949691772
